time,value,module,metric
10.0,0.005717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
45.0,0.105717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
95.0,0.205717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
141.0,0.305717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
178.0,0.405717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
239.0,0.505717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
273.0,0.605717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
324.0,0.705717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
404.0,0.805717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
441.0,0.905717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
489.0,1.005717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
526.0,1.105717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
587.0,1.205717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
621.0,1.305717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
672.0,1.405717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
718.0,1.505717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
944.0,1.605717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
992.0,1.705717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1025.0,1.805717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1061.0,1.905717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1109.0,2.005717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1145.0,2.105717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1193.0,2.205717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1226.0,2.305717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1262.0,2.405717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1310.0,2.505717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1348.0,2.605717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1396.0,2.705717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1429.0,2.805717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1465.0,2.905717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1513.0,3.005717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1549.0,3.105717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1597.0,3.205717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
1630.0,3.305717297573,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector
